"new_key","year","AGE","agriculture","area_ha","county","cpue","date","day","DD_mean","dd_year","decade","depth_m","doy","forests","lagoslakeid","LAT_DD","length_mean_mm","lmb","logarea","logcounty","logdepth","LONG_DD","mean_secchi_m","month","nhdid","perch","pike","Survey_Number","Total.Population","type","urban","walleye","wetlands"
"18-5",1989,6,NA,16.6881634358559,"clare",NA,"1989-3-4","4",4592.79581483333,4175.24295,1990,0.937607214263944,63,NA,NA,43.88166,200.66,NA,2.81469969182599,10.1247092582876,-0.0644241657948525,-84.82093,NA,"3",149759299,NA,NA,58642647,"24952","historical",NA,NA,NA
"18-5",2015,1,NA,16.6881634358559,"clare",27,"2015-5-18","18",3965.998425,4585.190363,2020,0.937607214263944,138,NA,NA,43.88166,36.83,1,2.81469969182599,10.3370864998881,-0.0644241657948525,-84.82093,3.23072234074977,"5",149759299,1,1,10529,"30856","contemporary",NA,0,NA
"18-5",2015,2,NA,16.6881634358559,"clare",27,"2015-5-18","18",4168.679,4585.190363,2020,0.937607214263944,138,NA,NA,43.88166,67.564,1,2.81469969182599,10.3370864998881,-0.0644241657948525,-84.82093,3.23072234074977,"5",149759299,1,1,10529,"30856","contemporary",NA,0,NA
"18-5",2015,3,NA,16.6881634358559,"clare",27,"2015-5-18","18",4528.09322666667,4585.190363,2020,0.937607214263944,138,NA,NA,43.88166,139.7,1,2.81469969182599,10.3370864998881,-0.0644241657948525,-84.82093,3.23072234074977,"5",149759299,1,1,10529,"30856","contemporary",NA,0,NA
"18-5",2015,4,NA,16.6881634358559,"clare",27,"2015-5-18","18",4557.76667775,4585.190363,2020,0.937607214263944,138,NA,NA,43.88166,155.665714285714,1,2.81469969182599,10.3370864998881,-0.0644241657948525,-84.82093,3.23072234074977,"5",149759299,1,1,10529,"30856","contemporary",NA,0,NA
"18-5",2015,5,NA,16.6881634358559,"clare",27,"2015-5-18","18",4642.077849,4585.190363,2020,0.937607214263944,138,NA,NA,43.88166,201.083333333333,1,2.81469969182599,10.3370864998881,-0.0644241657948525,-84.82093,3.23072234074977,"5",149759299,1,1,10529,"30856","contemporary",NA,0,NA
"18-5",2015,6,NA,16.6881634358559,"clare",27,"2015-5-18","18",4580.5268325,4585.190363,2020,0.937607214263944,138,NA,NA,43.88166,223.52,1,2.81469969182599,10.3370864998881,-0.0644241657948525,-84.82093,3.23072234074977,"5",149759299,1,1,10529,"30856","contemporary",NA,0,NA
"18-5",2015,7,NA,16.6881634358559,"clare",27,"2015-5-18","18",4549.12345614286,4585.190363,2020,0.937607214263944,138,NA,NA,43.88166,237.066666666667,1,2.81469969182599,10.3370864998881,-0.0644241657948525,-84.82093,3.23072234074977,"5",149759299,1,1,10529,"30856","contemporary",NA,0,NA
"18-5",2015,8,NA,16.6881634358559,"clare",27,"2015-5-18","18",4568.66979675,4585.190363,2020,0.937607214263944,138,NA,NA,43.88166,238.76,1,2.81469969182599,10.3370864998881,-0.0644241657948525,-84.82093,3.23072234074977,"5",149759299,1,1,10529,"30856","contemporary",NA,0,NA
"18-50",1961,2,NA,5.20481335087009,"clare",NA,"1961-8-11","11",4366.720316,4528.062973,1960,3.04976909174032,223,NA,21902,43.83277,137.16,NA,1.64958384184089,9.36280391510265,1.11506588012723,-84.92454,NA,"8",149759361,NA,NA,58754181,"11647","historical",NA,NA,NA
"18-50",1961,3,NA,5.20481335087009,"clare",NA,"1961-8-11","11",4309.58832466667,4528.062973,1960,3.04976909174032,223,NA,21902,43.83277,152.4,NA,1.64958384184089,9.36280391510265,1.11506588012723,-84.92454,NA,"8",149759361,NA,NA,58754181,"11647","historical",NA,NA,NA
"18-50",1961,4,NA,5.20481335087009,"clare",NA,"1961-8-11","11",4333.131375,4528.062973,1960,3.04976909174032,223,NA,21902,43.83277,165.1,NA,1.64958384184089,9.36280391510265,1.11506588012723,-84.92454,NA,"8",149759361,NA,NA,58754181,"11647","historical",NA,NA,NA
"18-50",1961,5,NA,5.20481335087009,"clare",NA,"1961-8-11","11",4333.1861062,4528.062973,1960,3.04976909174032,223,NA,21902,43.83277,172.72,NA,1.64958384184089,9.36280391510265,1.11506588012723,-84.92454,NA,"8",149759361,NA,NA,58754181,"11647","historical",NA,NA,NA
"18-50",1961,6,NA,5.20481335087009,"clare",NA,"1961-8-11","11",4393.33633583333,4528.062973,1960,3.04976909174032,223,NA,21902,43.83277,182.88,NA,1.64958384184089,9.36280391510265,1.11506588012723,-84.92454,NA,"8",149759361,NA,NA,58754181,"11647","historical",NA,NA,NA
"18-50",1986,2,NA,5.20481335087009,"clare",NA,"1986-1-9","9",4275.2769925,4370.324322,1990,3.04976909174032,9,NA,21902,43.83277,119.38,NA,1.64958384184089,10.1247092582876,1.11506588012723,-84.92454,NA,"1",149759361,NA,NA,58754182,"24952","historical",NA,NA,NA
"18-50",1986,3,NA,5.20481335087009,"clare",NA,"1986-1-9","9",4321.83466466667,4370.324322,1990,3.04976909174032,9,NA,21902,43.83277,144.78,NA,1.64958384184089,10.1247092582876,1.11506588012723,-84.92454,NA,"1",149759361,NA,NA,58754182,"24952","historical",NA,NA,NA
"18-50",1986,4,NA,5.20481335087009,"clare",NA,"1986-1-9","9",4289.310416,4370.324322,1990,3.04976909174032,9,NA,21902,43.83277,162.56,NA,1.64958384184089,10.1247092582876,1.11506588012723,-84.92454,NA,"1",149759361,NA,NA,58754182,"24952","historical",NA,NA,NA
"18-50",1986,5,NA,5.20481335087009,"clare",NA,"1986-1-9","9",4284.2339918,4370.324322,1990,3.04976909174032,9,NA,21902,43.83277,182.88,NA,1.64958384184089,10.1247092582876,1.11506588012723,-84.92454,NA,"1",149759361,NA,NA,58754182,"24952","historical",NA,NA,NA
"18-55",1962,2,NA,NA,"clare",NA,"1962-9-19","19",0,NA,1960,NA,262,NA,NA,43.89728,132.08,0,NA,9.36280391510265,NA,-85.02435,NA,"9",150436627,0,1,58754179,"11647","historical",NA,0,NA
"18-57",1968,2,0.119047619047619,96.1222933630109,"clare",NA,"1968-6-17","17",3809.914683,4052.648182,1970,0.748673361779945,169,0.5,3949,43.90027,66.04,NA,4.56562126995745,9.72286455237776,-0.289452489675978,-85.07426,NA,"6",150436626,NA,NA,58754143,"16695","historical",0,NA,0.380952380952381
"18-57",1968,1,0.119047619047619,96.1222933630109,"clare",NA,"1968-6-17","17",3735.077296,4052.648182,1970,0.748673361779945,169,0.5,3949,43.90027,66.04,NA,4.56562126995745,9.72286455237776,-0.289452489675978,-85.07426,NA,"6",150436626,NA,NA,58754218,"16695","historical",0,NA,0.380952380952381
"18-57",1969,1,0.119047619047619,96.1222933630109,"clare",NA,"1969-9-12","12",4052.648182,3924.549292,1970,0.748673361779945,255,0.5,3949,43.90027,48.26,NA,4.56562126995745,9.72286455237776,-0.289452489675978,-85.07426,NA,"9",150436626,NA,NA,58754215,"16695","historical",0,NA,0.380952380952381
"18-57",1969,2,0.119047619047619,96.1222933630109,"clare",NA,"1969-9-12","12",3893.862739,3924.549292,1970,0.748673361779945,255,0.5,3949,43.90027,101.6,NA,4.56562126995745,9.72286455237776,-0.289452489675978,-85.07426,NA,"9",150436626,NA,NA,58754215,"16695","historical",0,NA,0.380952380952381
"18-57",2008,1,0.073407446620787,96.1222933630109,"clare",9.9,"2008-5-12","12",4201.443836,3871.555778,2010,0.748673361779945,133,0.335980236456679,3949,43.90027,94.996,1,4.56562126995745,10.3393525330354,-0.289452489675978,-85.07426,1.21914050594331,"5",150436626,1,1,7530,"30926","contemporary",0.0197635433209811,0,0.570848773601553
"18-57",2008,2,0.073407446620787,96.1222933630109,"clare",9.9,"2008-5-12","12",4321.4943155,3871.555778,2010,0.748673361779945,133,0.335980236456679,3949,43.90027,108.796666666667,1,4.56562126995745,10.3393525330354,-0.289452489675978,-85.07426,1.21914050594331,"5",150436626,1,1,7530,"30926","contemporary",0.0197635433209811,0,0.570848773601553
"18-57",2008,3,0.073407446620787,96.1222933630109,"clare",9.9,"2008-5-12","12",4282.647263,3871.555778,2010,0.748673361779945,133,0.335980236456679,3949,43.90027,146.538461538462,1,4.56562126995745,10.3393525330354,-0.289452489675978,-85.07426,1.21914050594331,"5",150436626,1,1,7530,"30926","contemporary",0.0197635433209811,0,0.570848773601553
"18-57",2008,4,0.073407446620787,96.1222933630109,"clare",9.9,"2008-5-12","12",4196.4566075,3871.555778,2010,0.748673361779945,133,0.335980236456679,3949,43.90027,163.195,1,4.56562126995745,10.3393525330354,-0.289452489675978,-85.07426,1.21914050594331,"5",150436626,1,1,7530,"30926","contemporary",0.0197635433209811,0,0.570848773601553
"18-57",2008,5,0.073407446620787,96.1222933630109,"clare",9.9,"2008-5-12","12",4128.8441124,3871.555778,2010,0.748673361779945,133,0.335980236456679,3949,43.90027,190.782222222222,1,4.56562126995745,10.3393525330354,-0.289452489675978,-85.07426,1.21914050594331,"5",150436626,1,1,7530,"30926","contemporary",0.0197635433209811,0,0.570848773601553
"18-57",2008,6,0.073407446620787,96.1222933630109,"clare",9.9,"2008-5-12","12",4142.6998455,3871.555778,2010,0.748673361779945,133,0.335980236456679,3949,43.90027,194.056,1,4.56562126995745,10.3393525330354,-0.289452489675978,-85.07426,1.21914050594331,"5",150436626,1,1,7530,"30926","contemporary",0.0197635433209811,0,0.570848773601553
"18-6",1968,2,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",4920.0040795,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,111.76,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754186,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,3,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",4921.22376333333,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,124.46,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754186,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,4,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",5028.803434,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,139.7,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754186,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,5,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",5011.0944548,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,154.94,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754186,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,6,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",5004.84172716667,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,172.72,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754186,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,7,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",5042.45656385714,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,205.74,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754186,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,3,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",4921.22376333333,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,132.08,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754187,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,4,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",5028.803434,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,132.08,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754187,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,5,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",5011.0944548,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,137.16,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754187,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,6,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",5004.84172716667,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,162.56,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754187,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,7,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",5042.45656385714,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,165.1,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754187,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1968,8,0.457142857142857,46.7860188992311,"clare",NA,"1968-6-12","12",5039.083178875,5207.329912,1970,2.97413150563852,164,0.4,1820,43.87249,205.74,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"6",149759306,NA,NA,58754187,"16695","historical",0.00952380952380952,NA,0.133333333333333
"18-6",1970,1,0.447619047619048,46.7860188992311,"clare",NA,"1970-7-9","9",5070.331542,5095.80671,1970,2.97413150563852,190,0.39047619047619,1820,43.87249,66.04,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"7",149759306,NA,NA,58754185,"16695","historical",0.0285714285714286,NA,0.133333333333333
"18-6",1970,2,0.447619047619048,46.7860188992311,"clare",NA,"1970-7-9","9",5138.830727,5095.80671,1970,2.97413150563852,190,0.39047619047619,1820,43.87249,96.52,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"7",149759306,NA,NA,58754185,"16695","historical",0.0285714285714286,NA,0.133333333333333
"18-6",1970,3,0.447619047619048,46.7860188992311,"clare",NA,"1970-7-9","9",5039.66299866667,5095.80671,1970,2.97413150563852,190,0.39047619047619,1820,43.87249,111.76,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"7",149759306,NA,NA,58754185,"16695","historical",0.0285714285714286,NA,0.133333333333333
"18-6",1970,4,0.447619047619048,46.7860188992311,"clare",NA,"1970-7-9","9",5029.41740325,5095.80671,1970,2.97413150563852,190,0.39047619047619,1820,43.87249,134.62,NA,3.84558441682206,9.72286455237776,1.08995206549967,-84.80176,NA,"7",149759306,NA,NA,58754185,"16695","historical",0.0285714285714286,NA,0.133333333333333
"18-6",1992,2,0.361904761904762,46.7860188992311,"clare",NA,"1992-5-11","11",5404.7496035,4792.437317,1990,2.97413150563852,132,0.447619047619048,1820,43.87249,81.28,NA,3.84558441682206,10.1247092582876,1.08995206549967,-84.80176,NA,"5",149759306,NA,NA,58754189,"24952","historical",0.0380952380952381,NA,0.152380952380952
"18-6",1992,3,0.361904761904762,46.7860188992311,"clare",NA,"1992-5-11","11",5168.43298,4792.437317,1990,2.97413150563852,132,0.447619047619048,1820,43.87249,104.14,NA,3.84558441682206,10.1247092582876,1.08995206549967,-84.80176,NA,"5",149759306,NA,NA,58754189,"24952","historical",0.0380952380952381,NA,0.152380952380952
"18-6",1992,4,0.361904761904762,46.7860188992311,"clare",NA,"1992-5-11","11",5163.087284,4792.437317,1990,2.97413150563852,132,0.447619047619048,1820,43.87249,147.32,NA,3.84558441682206,10.1247092582876,1.08995206549967,-84.80176,NA,"5",149759306,NA,NA,58754189,"24952","historical",0.0380952380952381,NA,0.152380952380952
"18-6",1992,5,0.361904761904762,46.7860188992311,"clare",NA,"1992-5-11","11",5266.7264248,4792.437317,1990,2.97413150563852,132,0.447619047619048,1820,43.87249,165.1,NA,3.84558441682206,10.1247092582876,1.08995206549967,-84.80176,NA,"5",149759306,NA,NA,58754189,"24952","historical",0.0380952380952381,NA,0.152380952380952
"18-6",1992,6,0.361904761904762,46.7860188992311,"clare",NA,"1992-5-11","11",5235.40742483333,4792.437317,1990,2.97413150563852,132,0.447619047619048,1820,43.87249,177.8,NA,3.84558441682206,10.1247092582876,1.08995206549967,-84.80176,NA,"5",149759306,NA,NA,58754189,"24952","historical",0.0380952380952381,NA,0.152380952380952
"18-6",2004,3,0.217782626483022,46.7860188992311,"clare",30.8,"2004-5-11","11",5289.961012,4973.578089,2000,2.97413150563852,132,0.390290467748534,1820,43.87249,137.16,1,3.84558441682206,10.3498386531166,1.08995206549967,-84.80176,1.92776592502286,"5",149759306,1,1,4604,"31252","contemporary",0.14618846311196,0,0.245738442656484
"18-6",2004,4,0.217782626483022,46.7860188992311,"clare",30.8,"2004-5-11","11",5264.9838955,4973.578089,2000,2.97413150563852,132,0.390290467748534,1820,43.87249,147.828,1,3.84558441682206,10.3498386531166,1.08995206549967,-84.80176,1.92776592502286,"5",149759306,1,1,4604,"31252","contemporary",0.14618846311196,0,0.245738442656484
"18-6",2004,5,0.217782626483022,46.7860188992311,"clare",30.8,"2004-5-11","11",5317.1580654,4973.578089,2000,2.97413150563852,132,0.390290467748534,1820,43.87249,171.873333333333,1,3.84558441682206,10.3498386531166,1.08995206549967,-84.80176,1.92776592502286,"5",149759306,1,1,4604,"31252","contemporary",0.14618846311196,0,0.245738442656484
"18-6",2004,6,0.217782626483022,46.7860188992311,"clare",30.8,"2004-5-11","11",5422.4947125,4973.578089,2000,2.97413150563852,132,0.390290467748534,1820,43.87249,187.96,1,3.84558441682206,10.3498386531166,1.08995206549967,-84.80176,1.92776592502286,"5",149759306,1,1,4604,"31252","contemporary",0.14618846311196,0,0.245738442656484
"18-6",2004,7,0.217782626483022,46.7860188992311,"clare",30.8,"2004-5-11","11",5340.05532428571,4973.578089,2000,2.97413150563852,132,0.390290467748534,1820,43.87249,193.04,1,3.84558441682206,10.3498386531166,1.08995206549967,-84.80176,1.92776592502286,"5",149759306,1,1,4604,"31252","contemporary",0.14618846311196,0,0.245738442656484
"18-6",2004,8,0.217782626483022,46.7860188992311,"clare",30.8,"2004-5-11","11",5255.538926625,4973.578089,2000,2.97413150563852,132,0.390290467748534,1820,43.87249,213.868,1,3.84558441682206,10.3498386531166,1.08995206549967,-84.80176,1.92776592502286,"5",149759306,1,1,4604,"31252","contemporary",0.14618846311196,0,0.245738442656484
"18-6",2004,2,0.217782626483022,46.7860188992311,"clare",30.8,"2004-5-12","12",5108.1322295,4973.578089,2000,2.97413150563852,133,0.390290467748534,1820,43.87249,119.38,1,3.84558441682206,10.3498386531166,1.08995206549967,-84.80176,1.92776592502286,"5",149759306,1,1,4604,"31252","contemporary",0.14618846311196,0,0.245738442656484
"18-6",2004,2,0.217782626483022,46.7860188992311,"clare",30.8,"2004-6-3","3",5108.1322295,4973.578089,2000,2.97413150563852,155,0.390290467748534,1820,43.87249,111.76,1,3.84558441682206,10.3498386531166,1.08995206549967,-84.80176,1.92776592502286,"6",149759306,1,1,4604,"31252","contemporary",0.14618846311196,0,0.245738442656484
"18-6",2004,3,0.217782626483022,46.7860188992311,"clare",30.8,"2004-6-3","3",5289.961012,4973.578089,2000,2.97413150563852,155,0.390290467748534,1820,43.87249,111.477777777778,1,3.84558441682206,10.3498386531166,1.08995206549967,-84.80176,1.92776592502286,"6",149759306,1,1,4604,"31252","contemporary",0.14618846311196,0,0.245738442656484
"18-6",2019,1,0.212600572753307,46.7860188992311,"clare",30.1,"2019-5-13","13",5211.656087,4865.916187,2020,2.97413150563852,133,0.396154370653212,1820,43.87249,51.943,1,3.84558441682206,10.3370864998881,1.08995206549967,-84.80176,4.63273392258458,"5",149759306,1,1,12009,"30856","contemporary",0.1472794217919,0,0.243965634801582
"18-6",2019,2,0.212600572753307,46.7860188992311,"clare",30.1,"2019-5-13","13",5364.2344085,4865.916187,2020,2.97413150563852,133,0.396154370653212,1820,43.87249,92.5285714285714,1,3.84558441682206,10.3370864998881,1.08995206549967,-84.80176,4.63273392258458,"5",149759306,1,1,12009,"30856","contemporary",0.1472794217919,0,0.243965634801582
"18-6",2019,3,0.212600572753307,46.7860188992311,"clare",30.1,"2019-5-13","13",5483.81290566667,4865.916187,2020,2.97413150563852,133,0.396154370653212,1820,43.87249,103.716666666667,1,3.84558441682206,10.3370864998881,1.08995206549967,-84.80176,4.63273392258458,"5",149759306,1,1,12009,"30856","contemporary",0.1472794217919,0,0.243965634801582
"18-6",2019,4,0.212600572753307,46.7860188992311,"clare",30.1,"2019-5-13","13",5401.7668935,4865.916187,2020,2.97413150563852,133,0.396154370653212,1820,43.87249,159.173333333333,1,3.84558441682206,10.3370864998881,1.08995206549967,-84.80176,4.63273392258458,"5",149759306,1,1,12009,"30856","contemporary",0.1472794217919,0,0.243965634801582
"18-6",2019,5,0.212600572753307,46.7860188992311,"clare",30.1,"2019-5-13","13",5212.8058674,4865.916187,2020,2.97413150563852,133,0.396154370653212,1820,43.87249,188.628421052632,1,3.84558441682206,10.3370864998881,1.08995206549967,-84.80176,4.63273392258458,"5",149759306,1,1,12009,"30856","contemporary",0.1472794217919,0,0.243965634801582
"18-6",2019,6,0.212600572753307,46.7860188992311,"clare",30.1,"2019-5-13","13",5163.23513866667,4865.916187,2020,2.97413150563852,133,0.396154370653212,1820,43.87249,204.893333333333,1,3.84558441682206,10.3370864998881,1.08995206549967,-84.80176,4.63273392258458,"5",149759306,1,1,12009,"30856","contemporary",0.1472794217919,0,0.243965634801582
"18-6",2019,7,0.212600572753307,46.7860188992311,"clare",30.1,"2019-5-13","13",5268.70304928571,4865.916187,2020,2.97413150563852,133,0.396154370653212,1820,43.87249,222.885,1,3.84558441682206,10.3370864998881,1.08995206549967,-84.80176,4.63273392258458,"5",149759306,1,1,12009,"30856","contemporary",0.1472794217919,0,0.243965634801582
"18-6",2019,8,0.212600572753307,46.7860188992311,"clare",30.1,"2019-5-13","13",5263.19654675,4865.916187,2020,2.97413150563852,133,0.396154370653212,1820,43.87249,195.58,1,3.84558441682206,10.3370864998881,1.08995206549967,-84.80176,4.63273392258458,"5",149759306,1,1,12009,"30856","contemporary",0.1472794217919,0,0.243965634801582
"18-66",2010,1,NA,167.61845038446,"clare",9.5,"2010-6-1","1",4216.379925,4969.050626,2010,2.72056167022249,152,NA,NA,43.83999,45.72,1,5.12169026781512,10.3393525330354,1.00083835539579,-85.07343,3.3526363913441,"6",150436656,1,1,8394,"30926","contemporary",NA,1,NA
"18-66",2010,2,NA,167.61845038446,"clare",9.5,"2010-6-1","1",4284.1767915,4969.050626,2010,2.72056167022249,152,NA,NA,43.83999,63.8628571428571,1,5.12169026781512,10.3393525330354,1.00083835539579,-85.07343,3.3526363913441,"6",150436656,1,1,8394,"30926","contemporary",NA,1,NA
"18-66",2010,3,NA,167.61845038446,"clare",9.5,"2010-6-1","1",4431.92332966667,4969.050626,2010,2.72056167022249,152,NA,NA,43.83999,80.5872727272727,1,5.12169026781512,10.3393525330354,1.00083835539579,-85.07343,3.3526363913441,"6",150436656,1,1,8394,"30926","contemporary",NA,1,NA
"18-66",2010,4,NA,167.61845038446,"clare",9.5,"2010-6-1","1",4573.42475225,4969.050626,2010,2.72056167022249,152,NA,NA,43.83999,118.364,1,5.12169026781512,10.3393525330354,1.00083835539579,-85.07343,3.3526363913441,"6",150436656,1,1,8394,"30926","contemporary",NA,1,NA
"18-66",2010,5,NA,167.61845038446,"clare",9.5,"2010-6-1","1",4604.2085268,4969.050626,2010,2.72056167022249,152,NA,NA,43.83999,148.012727272727,1,5.12169026781512,10.3393525330354,1.00083835539579,-85.07343,3.3526363913441,"6",150436656,1,1,8394,"30926","contemporary",NA,1,NA
"18-66",2010,6,NA,167.61845038446,"clare",9.5,"2010-6-1","1",4575.24901033333,4969.050626,2010,2.72056167022249,152,NA,NA,43.83999,179.251428571429,1,5.12169026781512,10.3393525330354,1.00083835539579,-85.07343,3.3526363913441,"6",150436656,1,1,8394,"30926","contemporary",NA,1,NA
"18-66",2010,7,NA,167.61845038446,"clare",9.5,"2010-6-1","1",4542.30306428571,4969.050626,2010,2.72056167022249,152,NA,NA,43.83999,209.296,1,5.12169026781512,10.3393525330354,1.00083835539579,-85.07343,3.3526363913441,"6",150436656,1,1,8394,"30926","contemporary",NA,1,NA
"18-66",2010,8,NA,167.61845038446,"clare",9.5,"2010-6-1","1",4567.930489375,4969.050626,2010,2.72056167022249,152,NA,NA,43.83999,213.868,1,5.12169026781512,10.3393525330354,1.00083835539579,-85.07343,3.3526363913441,"6",150436656,1,1,8394,"30926","contemporary",NA,1,NA
"18-69",1960,1,0.325,116.147229461756,"clare",NA,"1960-6-22","22",4770.087553,4695.471993,1960,4.66427953367876,174,0.49375,4194,43.84749,73.66,NA,4.75485860582609,9.36280391510265,1.5399333815744,-85.01482,NA,"6",150436650,NA,NA,58754163,"11647","historical",0.01875,NA,0.1625
"18-69",1960,5,0.325,116.147229461756,"clare",NA,"1960-6-22","22",4784.6277062,4695.471993,1960,4.66427953367876,174,0.49375,4194,43.84749,177.8,NA,4.75485860582609,9.36280391510265,1.5399333815744,-85.01482,NA,"6",150436650,NA,NA,58754163,"11647","historical",0.01875,NA,0.1625
"18-69",1960,5,0.325,116.147229461756,"clare",NA,"1960-6-22","22",4784.6277062,4695.471993,1960,4.66427953367876,174,0.49375,4194,43.84749,177.8,NA,4.75485860582609,9.36280391510265,1.5399333815744,-85.01482,NA,"6",150436650,NA,NA,58754171,"11647","historical",0.01875,NA,0.1625
"18-69",1961,2,0.325,116.147229461756,"clare",NA,"1961-5-10","10",4732.779773,4898.836935,1960,4.66427953367876,130,0.49375,4194,43.84749,99.06,NA,4.75485860582609,9.36280391510265,1.5399333815744,-85.01482,NA,"5",150436650,NA,NA,58754164,"11647","historical",0.01875,NA,0.1625
"18-69",1962,1,0.325,116.147229461756,"clare",NA,"1962-10-9","9",4898.836935,4646.462599,1960,4.66427953367876,282,0.49375,4194,43.84749,71.12,NA,4.75485860582609,9.36280391510265,1.5399333815744,-85.01482,NA,"10",150436650,NA,NA,58754168,"11647","historical",0.01875,NA,0.1625
"18-69",1962,2,0.325,116.147229461756,"clare",NA,"1962-10-9","9",4797.154464,4646.462599,1960,4.66427953367876,282,0.49375,4194,43.84749,104.14,NA,4.75485860582609,9.36280391510265,1.5399333815744,-85.01482,NA,"10",150436650,NA,NA,58754168,"11647","historical",0.01875,NA,0.1625
"18-69",1962,3,0.325,116.147229461756,"clare",NA,"1962-10-9","9",4788.13216033333,4646.462599,1960,4.66427953367876,282,0.49375,4194,43.84749,144.78,NA,4.75485860582609,9.36280391510265,1.5399333815744,-85.01482,NA,"10",150436650,NA,NA,58754168,"11647","historical",0.01875,NA,0.1625
"18-69",1969,1,0.29375,116.147229461756,"clare",NA,"1969-6-13","13",4816.036711,4666.233224,1970,4.66427953367876,164,0.525,4194,43.84749,91.44,NA,4.75485860582609,9.72286455237776,1.5399333815744,-85.01482,NA,"6",150436650,NA,NA,58754165,"16695","historical",0.01875,NA,0.1625
"18-69",1969,2,0.29375,116.147229461756,"clare",NA,"1969-6-13","13",4632.77404,4666.233224,1970,4.66427953367876,164,0.525,4194,43.84749,99.06,NA,4.75485860582609,9.72286455237776,1.5399333815744,-85.01482,NA,"6",150436650,NA,NA,58754165,"16695","historical",0.01875,NA,0.1625
"18-69",1969,3,0.29375,116.147229461756,"clare",NA,"1969-6-13","13",4635.541984,4666.233224,1970,4.66427953367876,164,0.525,4194,43.84749,114.3,NA,4.75485860582609,9.72286455237776,1.5399333815744,-85.01482,NA,"6",150436650,NA,NA,58754165,"16695","historical",0.01875,NA,0.1625
"18-69",1969,4,0.29375,116.147229461756,"clare",NA,"1969-6-13","13",4631.73784875,4666.233224,1970,4.66427953367876,164,0.525,4194,43.84749,144.78,NA,4.75485860582609,9.72286455237776,1.5399333815744,-85.01482,NA,"6",150436650,NA,NA,58754165,"16695","historical",0.01875,NA,0.1625
